id,postcode,locality,state
4570,2037,FOREST LODGE,NSW
4571,2037,GLEBE,NSW
4572,2038,ANNANDALE,NSW
4573,2039,ROZELLE,NSW
4574,2040,LEICHHARDT,NSW
4575,2040,LILYFIELD,NSW
4576,2041,BALMAIN,NSW
4577,2041,BALMAIN EAST,NSW
4578,2041,BIRCHGROVE,NSW
4579,2042,ENMORE,NSW
4580,2042,NEWTOWN,NSW
4581,2043,ERSKINEVILLE,NSW
4582,2044,ST PETERS,NSW
22863,2044,ST PETERS DC,NSW
4583,2044,SYDENHAM,NSW
4584,2044,TEMPE,NSW
4585,2045,HABERFIELD,NSW
4586,2046,ABBOTSFORD,NSW
4587,2046,CANADA BAY,NSW
4588,2046,CHISWICK,NSW
4589,2046,FIVE DOCK,NSW
4590,2046,RODD POINT,NSW
4591,2046,RUSSELL LEA,NSW
4592,2046,WAREEMBA,NSW
4593,2047,DRUMMOYNE,NSW
4594,2048,STANMORE,NSW
4595,2048,WESTGATE,NSW
4321,2049,LEWISHAM,NSW
4322,2049,PETERSHAM,NSW
4323,2049,PETERSHAM NORTH,NSW
4324,2050,CAMPERDOWN,NSW
4325,2050,MISSENDEN ROAD,NSW
4326,2052,UNSW SYDNEY,NSW
4327,2055,NORTH SYDNEY,NSW
4328,2057,CHATSWOOD,NSW
4329,2058,NORTHERN SUBURBS MC,NSW
4330,2059,NORTH SYDNEY,NSW
4331,2060,HMAS PLATYPUS,NSW
4332,2060,HMAS WATERHEN,NSW
4333,2060,LAVENDER BAY,NSW
4334,2060,MCMAHONS POINT,NSW
4335,2060,NORTH SYDNEY,NSW
4336,2060,NORTH SYDNEY SHOPPINGWORLD,NSW
4337,2060,WAVERTON,NSW
4338,2061,KIRRIBILLI,NSW
4339,2061,MILSONS POINT,NSW
4340,2062,CAMMERAY,NSW
4341,2063,NORTHBRIDGE,NSW
4342,2064,ARTARMON,NSW
4343,2065,CROWS NEST,NSW
22835,2065,CROWS NEST DC,NSW
4344,2065,GORE HILL,NSW
4345,2065,GREENWICH,NSW
4346,2065,NAREMBURN,NSW
4347,2065,ROYAL NORTH SHORE HOSPITAL,NSW
4348,2065,ST LEONARDS,NSW
4349,2065,WOLLSTONECRAFT,NSW
4350,2066,LANE COVE,NSW
4351,2066,LANE COVE NORTH,NSW
4352,2066,LANE COVE WEST,NSW
4353,2066,LINLEY POINT,NSW
4354,2066,LONGUEVILLE,NSW
4355,2066,NORTHWOOD,NSW
4356,2066,OSBORNE PARK,NSW
4357,2066,RIVERVIEW,NSW
4358,2067,CHATSWOOD,NSW
4359,2067,CHATSWOOD WEST,NSW
4360,2068,CASTLECRAG,NSW
4361,2068,MIDDLE COVE,NSW
20209,2068,NORTH WILLOUGHBY,NSW
4362,2068,WILLOUGHBY,NSW
20210,2068,WILLOUGHBY EAST,NSW
4363,2068,WILLOUGHBY NORTH,NSW
4364,2069,CASTLE COVE,NSW
4365,2069,ROSEVILLE,NSW
4366,2069,ROSEVILLE CHASE,NSW
4367,2070,EAST LINDFIELD,NSW
4368,2070,LINDFIELD,NSW
4369,2070,LINDFIELD WEST,NSW
20211,2071,EAST KILLARA,NSW
4370,2071,KILLARA,NSW
4371,2072,GORDON,NSW
4372,2073,PYMBLE,NSW
4373,2073,WEST PYMBLE,NSW
4374,2074,BOBBIN HEAD,NSW
4375,2074,NORTH TURRAMURRA,NSW
4376,2074,SOUTH TURRAMURRA,NSW
4377,2074,TURRAMURRA,NSW
4378,2074,WARRAWEE,NSW
4379,2075,NORTH ST IVES,NSW
4380,2075,ST IVES,NSW
4381,2075,ST IVES CHASE,NSW
4382,2076,NORMANHURST,NSW
20212,2076,NORTH WAHROONGA,NSW
4383,2076,WAHROONGA,NSW
4384,2077,ASQUITH,NSW
4385,2077,HORNSBY,NSW
4386,2077,HORNSBY HEIGHTS,NSW
4387,2077,WAITARA,NSW
4388,2079,MOUNT COLAH,NSW
4389,2080,MOUNT KURING-GAI,NSW
4390,2081,BEROWRA,NSW
4391,2081,COWAN,NSW
20213,2082,BEROWRA CREEK,NSW
4392,2082,BEROWRA HEIGHTS,NSW
4393,2082,BEROWRA WATERS,NSW
4394,2083,BAR POINT,NSW
4395,2083,BROOKLYN,NSW
20214,2083,CHEERO POINT,NSW
4396,2083,COGRA BAY,NSW
4397,2083,DANGAR ISLAND,NSW
4398,2083,MILSONS PASSAGE,NSW
4399,2083,MOONEY MOONEY,NSW
4400,2084,AKUNA BAY,NSW
4401,2084,COTTAGE POINT,NSW
4402,2084,DUFFYS FOREST,NSW
4403,2084,TERREY HILLS,NSW
4404,2085,BELROSE,NSW
4405,2085,BELROSE WEST,NSW
4406,2085,DAVIDSON,NSW
4407,2086,FRENCHS FOREST,NSW
4408,2086,FRENCHS FOREST EAST,NSW
4409,2087,FORESTVILLE,NSW
4410,2087,KILLARNEY HEIGHTS,NSW
4411,2088,MOSMAN,NSW
4412,2088,SPIT JUNCTION,NSW
20215,2089,KURRABA POINT,NSW
4413,2089,NEUTRAL BAY,NSW
4414,2089,NEUTRAL BAY JUNCTION,NSW
4415,2090,CREMORNE,NSW
4416,2090,CREMORNE JUNCTION,NSW
4417,2090,CREMORNE POINT,NSW
4418,2091,HMAS PENGUIN,NSW
4419,2092,SEAFORTH,NSW
4420,2093,BALGOWLAH,NSW
4421,2093,BALGOWLAH HEIGHTS,NSW
4422,2093,CLONTARF,NSW
4423,2093,MANLY VALE,NSW
4424,2093,NORTH BALGOWLAH,NSW
4425,2094,FAIRLIGHT,NSW
4426,2095,MANLY,NSW
4427,2095,MANLY EAST,NSW
4428,2096,CURL CURL,NSW
20216,2096,FRESHWATER,NSW
4429,2096,HARBORD,NSW
4430,2096,QUEENSCLIFF,NSW
4431,2097,COLLAROY,NSW
4432,2097,COLLAROY BEACH,NSW
20217,2097,COLLAROY PLATEAU,NSW
4433,2097,COLLAROY PLATEAU WEST,NSW
4434,2097,LONG REEF,NSW
4435,2097,WHEELER HEIGHTS,NSW
4436,2099,CROMER,NSW
4437,2099,CROMER HEIGHTS,NSW
4438,2099,DEE WHY,NSW
4439,2099,DEE WHY BEACH,NSW
4440,2099,NARRAWEENA,NSW
4441,2099,NORTH CURL CURL,NSW
4442,2099,WINGALA,NSW
4443,2100,ALLAMBIE,NSW
4444,2100,ALLAMBIE HEIGHTS,NSW
4445,2100,BEACON HILL,NSW
4446,2100,BROOKVALE,NSW
4447,2100,NORTH MANLY,NSW
4448,2100,OXFORD FALLS,NSW
4449,2100,WARRINGAH MALL,NSW
4450,2101,ELANORA HEIGHTS,NSW
4451,2101,INGLESIDE,NSW
4452,2101,NARRABEEN,NSW
4453,2101,NARRABEEN PENINSULA,NSW
4454,2101,NORTH NARRABEEN,NSW
4455,2102,WARRIEWOOD,NSW
22870,2102,WARRIEWOOD DC,NSW
4456,2102,WARRIEWOOD SHOPPING SQUARE,NSW
4183,2103,MONA VALE,NSW
4184,2104,BAYVIEW,NSW
4185,2105,CHURCH POINT,NSW
4186,2105,ELVINA BAY,NSW
4187,2105,LOVETT BAY,NSW
20218,2105,MCCARRS CREEK,NSW
20219,2105,MORNING BAY,NSW
4188,2105,SCOTLAND ISLAND,NSW
4189,2106,NEWPORT,NSW
4190,2106,NEWPORT BEACH,NSW
4191,2107,AVALON,NSW
4192,2107,AVALON BEACH,NSW
4193,2107,BILGOLA,NSW
4194,2107,BILGOLA BEACH,NSW
4195,2107,BILGOLA PLATEAU,NSW
4196,2107,CAREEL BAY,NSW
4197,2107,CLAREVILLE,NSW
4198,2107,PARADISE BEACH,NSW
4199,2107,TAYLORS POINT,NSW
4200,2107,WHALE BEACH,NSW
4201,2108,COASTERS RETREAT,NSW
4202,2108,CURRAWONG BEACH,NSW
4203,2108,GREAT MACKEREL BEACH,NSW
4204,2108,MORNING BAY,NSW
4205,2108,PALM BEACH,NSW
4206,2108,THE BASIN,NSW
4207,2109,MACQUARIE UNIVERSITY,NSW
4208,2110,HUNTERS HILL,NSW
4209,2110,HUNTERS HILL WEST,NSW
4210,2110,WOOLWICH,NSW
4211,2111,BORONIA PARK,NSW
4212,2111,GLADESVILLE,NSW
4213,2111,HENLEY,NSW
4214,2111,HUNTLEYS COVE,NSW
4215,2111,HUNTLEYS POINT,NSW
4216,2111,MONASH PARK,NSW
4217,2111,TENNYSON POINT,NSW
4218,2112,DENISTONE EAST,NSW
4219,2112,PUTNEY,NSW
4220,2112,RYDE,NSW
4221,2113,BLENHEIM ROAD,NSW
4222,2113,EAST RYDE,NSW
4223,2113,MACQUARIE CENTRE,NSW
4224,2113,MACQUARIE PARK,NSW
4225,2113,NORTH RYDE,NSW
4226,2114,DENISTONE,NSW
4227,2114,DENISTONE WEST,NSW
4228,2114,MEADOWBANK,NSW
4229,2114,MELROSE PARK,NSW
4230,2114,WEST RYDE,NSW
4231,2115,ERMINGTON,NSW
4232,2116,RYDALMERE,NSW
4233,2117,DUNDAS,NSW
4234,2117,DUNDAS VALLEY,NSW
4235,2117,OATLANDS,NSW
4236,2117,TELOPEA,NSW
4237,2118,CARLINGFORD,NSW
4238,2118,CARLINGFORD COURT,NSW
4239,2118,CARLINGFORD NORTH,NSW
4240,2118,KINGSDENE,NSW
4241,2119,BEECROFT,NSW
4242,2119,CHELTENHAM,NSW
4243,2120,PENNANT HILLS,NSW
4244,2120,THORNLEIGH,NSW
4245,2120,WESTLEIGH,NSW
4246,2121,EPPING,NSW
4247,2121,NORTH EPPING,NSW
4248,2122,EASTWOOD,NSW
4249,2122,MARSFIELD,NSW
4250,2123,PARRAMATTA,NSW
4251,2124,PARRAMATTA,NSW
4252,2125,WEST PENNANT HILLS,NSW
4253,2126,CHERRYBROOK,NSW
4254,2127,HOMEBUSH BAY,NSW
4255,2127,NEWINGTON,NSW
20220,2127,SYDNEY OLYMPIC PARK,NSW
20221,2127,WENTWORTH POINT,NSW
4256,2128,SILVERWATER,NSW
4257,2129,SYDNEY MARKETS,NSW
4258,2130,SUMMER HILL,NSW
4259,2131,ASHFIELD,NSW
4260,2132,CROYDON,NSW
4261,2133,CROYDON PARK,NSW
4262,2133,ENFIELD SOUTH,NSW
4263,2134,BURWOOD,NSW
4264,2134,BURWOOD NORTH,NSW
4265,2135,STRATHFIELD,NSW
4266,2136,BURWOOD HEIGHTS,NSW
4267,2136,ENFIELD,NSW
4268,2136,STRATHFIELD SOUTH,NSW
4269,2137,BREAKFAST POINT,NSW
4270,2137,CABARITA,NSW
4271,2137,CONCORD,NSW
4272,2137,MORTLAKE,NSW
4273,2137,NORTH STRATHFIELD,NSW
4274,2138,CONCORD WEST,NSW
22833,2138,CONCORD WEST DC,NSW
4275,2138,LIBERTY GROVE,NSW
4276,2138,RHODES,NSW
4277,2139,CONCORD REPATRIATION HOSPITAL,NSW
4278,2140,HOMEBUSH,NSW
4279,2140,HOMEBUSH SOUTH,NSW
4280,2140,HOMEBUSH WEST,NSW
4281,2141,BERALA,NSW
4282,2141,LIDCOMBE,NSW
4283,2141,LIDCOMBE NORTH,NSW
4284,2141,ROOKWOOD,NSW
4285,2142,BLAXCELL,NSW
4286,2142,CAMELLIA,NSW
20222,2142,CLYDE,NSW
4287,2142,GRANVILLE,NSW
4288,2142,HOLROYD,NSW
4289,2142,ROSEHILL,NSW
20223,2142,SOUTH GRANVILLE,NSW
4290,2143,BIRRONG,NSW
4291,2143,POTTS HILL,NSW
4292,2143,REGENTS PARK,NSW
22859,2143,REGENTS PARK DC,NSW
4293,2144,AUBURN,NSW
4294,2144,AUBURN SOUTH,NSW
20224,2145,CONSTITUTION HILL,NSW
4295,2145,GIRRAWEEN,NSW
4296,2145,GREYSTANES,NSW
4297,2145,MAYS HILL,NSW
4298,2145,PEMULWUY,NSW
4299,2145,PENDLE HILL,NSW
4300,2145,SOUTH WENTWORTHVILLE,NSW
4301,2145,WENTWORTHVILLE,NSW
3041,2145,WESTMEAD,NSW
3042,2146,OLD TOONGABBIE,NSW
3043,2146,TOONGABBIE,NSW
3044,2146,TOONGABBIE EAST,NSW
3045,2147,KINGS LANGLEY,NSW
2767,2147,LALOR PARK,NSW
2768,2147,SEVEN HILLS,NSW
2769,2147,SEVEN HILLS WEST,NSW
2770,2148,ARNDELL PARK,NSW
2771,2148,BLACKTOWN,NSW
2772,2148,BLACKTOWN WESTPOINT,NSW
2773,2148,HUNTINGWOOD,NSW
2774,2148,KINGS PARK,NSW
2775,2148,MARAYONG,NSW
2776,2148,PROSPECT,NSW
2777,2150,HARRIS PARK,NSW
2778,2150,PARRAMATTA,NSW
2779,2150,PARRAMATTA WESTFIELD,NSW
2780,2151,NORTH PARRAMATTA,NSW
2781,2151,NORTH ROCKS,NSW
2782,2152,NORTHMEAD,NSW
2783,2153,BAULKHAM HILLS,NSW
2784,2153,BELLA VISTA,NSW
2785,2153,CRESTWOOD,NSW
23992,2153,NORWEST,NSW
2786,2153,WINSTON HILLS,NSW
2787,2154,CASTLE HILL,NSW
2788,2155,BEAUMONT HILLS,NSW
2789,2155,KELLYVILLE,NSW
2790,2155,KELLYVILLE RIDGE,NSW
22847,2155,NORTH KELLYVILLE,NSW
2791,2155,ROUSE HILL,NSW
2792,2156,ANNANGROVE,NSW
2793,2156,GLENHAVEN,NSW
2794,2156,KENTHURST,NSW
2795,2157,CANOELANDS,NSW
2796,2157,FOREST GLEN,NSW
2797,2157,GLENORIE,NSW
2798,2157,HILLSIDE,NSW
2799,2158,DURAL,NSW
22837,2158,DURAL DC,NSW
2800,2158,MIDDLE DURAL,NSW
2801,2158,ROUND CORNER,NSW
2802,2159,ARCADIA,NSW
2803,2159,BERRILEE,NSW
2804,2159,FIDDLETOWN,NSW
2805,2159,GALSTON,NSW
2806,2160,MERRYLANDS,NSW
2807,2160,MERRYLANDS WEST,NSW
2808,2161,GUILDFORD,NSW
2809,2161,GUILDFORD WEST,NSW
2810,2161,OLD GUILDFORD,NSW
2811,2161,YENNORA,NSW
2812,2162,CHESTER HILL,NSW
2813,2162,SEFTON,NSW
2814,2163,CARRAMAR,NSW
2815,2163,LANSDOWNE,NSW
2816,2163,VILLAWOOD,NSW
2817,2164,SMITHFIELD,NSW
2818,2164,SMITHFIELD WEST,NSW
2819,2164,WETHERILL PARK,NSW
22872,2164,WETHERILL PARK BC,NSW
2820,2164,WOODPARK,NSW
2821,2165,FAIRFIELD,NSW
2822,2165,FAIRFIELD EAST,NSW
2823,2165,FAIRFIELD HEIGHTS,NSW
2824,2165,FAIRFIELD WEST,NSW
2825,2166,CABRAMATTA,NSW
2826,2166,CABRAMATTA WEST,NSW
2827,2166,CANLEY HEIGHTS,NSW
2828,2166,CANLEY VALE,NSW
2829,2166,LANSVALE,NSW
2830,2167,GLENFIELD,NSW
2831,2168,ASHCROFT,NSW
2832,2168,BUSBY,NSW
2833,2168,CARTWRIGHT,NSW
2834,2168,GREEN VALLEY,NSW
2835,2168,HECKENBERG,NSW
2836,2168,HINCHINBROOK,NSW
2837,2168,MILLER,NSW
2838,2168,SADLEIR,NSW
2839,2170,CASULA,NSW
2840,2170,CASULA MALL,NSW
2841,2170,CHIPPING NORTON,NSW
2842,2170,HAMMONDVILLE,NSW
2843,2170,LIVERPOOL,NSW
2844,2170,LIVERPOOL SOUTH,NSW
2845,2170,LIVERPOOL WESTFIELD,NSW
2846,2170,LURNEA,NSW
2847,2170,MOOREBANK,NSW
2848,2170,MOUNT PRITCHARD,NSW
2849,2170,PRESTONS,NSW
2850,2170,WARWICK FARM,NSW
20225,2171,CARNES HILL,NSW
2851,2171,CECIL HILLS,NSW
20226,2171,ELIZABETH HILLS,NSW
2852,2171,HORNINGSEA PARK,NSW
2853,2171,HOXTON PARK,NSW
20227,2171,LEN WATERS ESTATE,NSW
20228,2171,MIDDLETON GRANGE,NSW
2854,2171,WEST HOXTON,NSW
2855,2172,PLEASURE POINT,NSW
2856,2172,SANDY POINT,NSW
2857,2172,VOYAGER POINT,NSW
2858,2173,HOLSWORTHY,NSW
2859,2173,WATTLE GROVE,NSW
2860,2174,EDMONDSON PARK,NSW
2861,2174,INGLEBURN MILPO,NSW
2862,2175,HORSLEY PARK,NSW
2863,2176,ABBOTSBURY,NSW
2864,2176,BOSSLEY PARK,NSW
2865,2176,EDENSOR PARK,NSW
2866,2176,GREENFIELD PARK,NSW
2867,2176,PRAIRIEWOOD,NSW
2868,2176,ST JOHNS PARK,NSW
2869,2176,WAKELEY,NSW
2870,2177,BONNYRIGG,NSW
2871,2177,BONNYRIGG HEIGHTS,NSW
17675,2177,WENTWORTH PORT,NSW
2872,2178,CECIL PARK,NSW
2873,2178,KEMPS CREEK,NSW
2874,2178,MOUNT VERNON,NSW
2875,2179,AUSTRAL,NSW
2876,2179,LEPPINGTON,NSW
2877,2190,CHULLORA,NSW
2878,2190,GREENACRE,NSW
2879,2190,MOUNT LEWIS,NSW
2880,2191,BELFIELD,NSW
2881,2192,BELMORE,NSW
2882,2193,ASHBURY,NSW
2883,2193,CANTERBURY,NSW
2884,2193,HURLSTONE PARK,NSW
2885,2194,CAMPSIE,NSW
2886,2195,LAKEMBA,NSW
22849,2195,LAKEMBA DC,NSW
2887,2195,WILEY PARK,NSW
2888,2196,PUNCHBOWL,NSW
2889,2196,ROSELANDS,NSW
2890,2197,BASS HILL,NSW
2891,2198,GEORGES HALL,NSW
2892,2199,YAGOONA,NSW
2893,2199,YAGOONA WEST,NSW
2894,2200,BANKSTOWN,NSW
20229,2200,BANKSTOWN AERODROME,NSW
2895,2200,BANKSTOWN AIRPORT,NSW
2896,2200,BANKSTOWN NORTH,NSW
2897,2200,BANKSTOWN SQUARE,NSW
2898,2200,CONDELL PARK,NSW
2899,2200,MANAHAN,NSW
2900,2200,MOUNT LEWIS,NSW
2901,2203,DULWICH HILL,NSW
2902,2204,MARRICKVILLE,NSW
2903,2204,MARRICKVILLE METRO,NSW
2904,2204,MARRICKVILLE SOUTH,NSW
2627,2205,ARNCLIFFE,NSW
2628,2205,TURRELLA,NSW
2629,2205,WOLLI CREEK,NSW
2630,2206,CLEMTON PARK,NSW
2631,2206,EARLWOOD,NSW
2632,2206,UNDERCLIFFE,NSW
2633,2207,BARDWELL PARK,NSW
2634,2207,BARDWELL VALLEY,NSW
2635,2207,BEXLEY,NSW
2636,2207,BEXLEY NORTH,NSW
2637,2207,BEXLEY SOUTH,NSW
2638,2208,KINGSGROVE,NSW
2639,2208,KINGSWAY WEST,NSW
2640,2209,BEVERLY HILLS,NSW
2641,2209,NARWEE,NSW
2642,2210,LUGARNO,NSW
2643,2210,PEAKHURST,NSW
22856,2210,PEAKHURST DC,NSW
2644,2210,PEAKHURST HEIGHTS,NSW
2645,2210,RIVERWOOD,NSW
2646,2211,PADSTOW,NSW
2647,2211,PADSTOW HEIGHTS,NSW
2648,2212,REVESBY,NSW
2649,2212,REVESBY HEIGHTS,NSW
2650,2212,REVESBY NORTH,NSW
2651,2213,EAST HILLS,NSW
2652,2213,PANANIA,NSW
2653,2213,PICNIC POINT,NSW
2654,2214,MILPERRA,NSW
2655,2216,BANKSIA,NSW
22828,2216,BRIGHTON LE SANDS,NSW
2656,2216,BRIGHTON-LE-SANDS,NSW
2657,2216,KYEEMAGH,NSW
2658,2216,ROCKDALE,NSW
22860,2216,ROCKDALE DC,NSW
2659,2217,BEVERLEY PARK,NSW
2660,2217,KOGARAH,NSW
2661,2217,KOGARAH BAY,NSW
2662,2217,MONTEREY,NSW
2663,2217,RAMSGATE,NSW
2664,2217,RAMSGATE BEACH,NSW
2665,2218,ALLAWAH,NSW
2666,2218,CARLTON,NSW
2667,2219,DOLLS POINT,NSW
2668,2219,SANDRINGHAM,NSW
2669,2219,SANS SOUCI,NSW
2670,2220,HURSTVILLE,NSW
2671,2220,HURSTVILLE GROVE,NSW
2672,2220,HURSTVILLE WESTFIELD,NSW
2673,2221,BLAKEHURST,NSW
2674,2221,CARSS PARK,NSW
2675,2221,CONNELLS POINT,NSW
2676,2221,KYLE BAY,NSW
2677,2221,SOUTH HURSTVILLE,NSW
2678,2222,PENSHURST,NSW
2679,2223,MORTDALE,NSW
2680,2223,OATLEY,NSW
2681,2224,KANGAROO POINT,NSW
2682,2224,SYLVANIA,NSW
2683,2224,SYLVANIA SOUTHGATE,NSW
2684,2224,SYLVANIA WATERS,NSW
2685,2225,CARAVAN HEAD,NSW
2686,2225,OYSTER BAY,NSW
2687,2226,BONNET BAY,NSW
2688,2226,COMO,NSW
2689,2226,JANNALI,NSW
2690,2227,GYMEA,NSW
2691,2227,GYMEA BAY,NSW
2692,2228,MIRANDA,NSW
2693,2228,YOWIE BAY,NSW
2694,2229,CARINGBAH,NSW
20230,2229,CARINGBAH SOUTH,NSW
2695,2229,DOLANS BAY,NSW
2696,2229,LILLI PILLI,NSW
2697,2229,PORT HACKING,NSW
2698,2229,TAREN POINT,NSW
2699,2229,WARUMBUL,NSW
2700,2230,BUNDEENA,NSW
2701,2230,BURRANEER,NSW
2702,2230,CRONULLA,NSW
20231,2230,GREENHILLS BEACH,NSW
2703,2230,MAIANBAR,NSW
2704,2230,WOOLOOWARE,NSW
2705,2231,KURNELL,NSW
2706,2232,AUDLEY,NSW
2707,2232,GARIE,NSW
2708,2232,GRAYS POINT,NSW
2709,2232,KAREELA,NSW
2710,2232,KIRRAWEE,NSW
22848,2232,KIRRAWEE DC,NSW
2711,2232,LOFTUS,NSW
2712,2232,SUTHERLAND,NSW
2713,2232,WORONORA,NSW
2714,2233,ENGADINE,NSW
2715,2233,HEATHCOTE,NSW
2716,2233,WATERFALL,NSW
2717,2233,WORONORA HEIGHTS,NSW
2718,2233,YARRAWARRAH,NSW
2719,2234,ALFORDS POINT,NSW
2720,2234,BANGOR,NSW
2721,2234,BARDEN RIDGE,NSW
2722,2234,ILLAWONG,NSW
2723,2234,LUCAS HEIGHTS,NSW
2724,2234,MENAI,NSW
2725,2234,MENAI CENTRAL,NSW
2726,2250,BUCKETTY,NSW
2727,2250,CALGA,NSW
2728,2250,CENTRAL MANGROVE,NSW
2729,2250,DONOVANS FOREST,NSW
2730,2250,EAST GOSFORD,NSW
2731,2250,ERINA,NSW
2732,2250,ERINA FAIR,NSW
2733,2250,GLENWORTH VALLEY,NSW
2734,2250,GOSFORD,NSW
2735,2250,GOSFORD WEST,NSW
2736,2250,GREENGROVE,NSW
2737,2250,HOLGATE,NSW
2738,2250,KARIONG,NSW
2739,2250,KULNURA,NSW
2740,2250,LISAROW,NSW
2741,2250,LOWER MANGROVE,NSW
2742,2250,MANGROVE CREEK,NSW
2743,2250,MANGROVE MOUNTAIN,NSW
2744,2250,MATCHAM,NSW
2745,2250,MOONEY MOONEY CREEK,NSW
2746,2250,MOUNT ELLIOT,NSW
2747,2250,MOUNT WHITE,NSW
2748,2250,NARARA,NSW
2749,2250,NIAGARA PARK,NSW
2750,2250,NORTH GOSFORD,NSW
2751,2250,PEATS RIDGE,NSW
2752,2250,POINT CLARE,NSW
2753,2250,POINT FREDERICK,NSW
2754,2250,SOMERSBY,NSW
2755,2250,SPRINGFIELD,NSW
2756,2250,TASCOTT,NSW
2757,2250,TEN MILE HOLLOW,NSW
2758,2250,UPPER MANGROVE,NSW
2759,2250,WENDOREE PARK,NSW
20232,2250,WEST GOSFORD,NSW
2760,2250,WYOMING,NSW
2761,2251,AVOCA BEACH,NSW
2762,2251,BENSVILLE,NSW
2763,2251,BOUDDI,NSW
2764,2251,COPACABANA,NSW
2765,2251,DAVISTOWN,NSW
2766,2251,GREEN POINT,NSW
2488,2251,KINCUMBER,NSW
2489,2251,KINCUMBER SOUTH,NSW
2490,2251,MACMASTERS BEACH,NSW
2491,2251,PICKETTS VALLEY,NSW
2492,2251,SARATOGA,NSW
2493,2251,YATTALUNGA,NSW
2494,2252,CENTRAL COAST MC,NSW
2495,2256,BLACKWALL,NSW
2496,2256,HORSFIELD BAY,NSW
2497,2256,KOOLEWONG,NSW
2498,2256,LITTLE WOBBY,NSW
2499,2256,PATONGA,NSW
2500,2256,PEARL BEACH,NSW
2501,2256,PHEGANS BAY,NSW
2502,2256,WONDABYNE,NSW
2503,2256,WOY WOY,NSW
2504,2256,WOY WOY BAY,NSW
2505,2257,BOOKER BAY,NSW
2506,2257,BOX HEAD,NSW
2507,2257,DALEYS POINT,NSW
2508,2257,EMPIRE BAY,NSW
2509,2257,ETTALONG BEACH,NSW
2510,2257,HARDYS BAY,NSW
2511,2257,KILLCARE,NSW
2512,2257,KILLCARE HEIGHTS,NSW
2513,2257,PRETTY BEACH,NSW
2514,2257,ST HUBERTS ISLAND,NSW
2515,2257,UMINA BEACH,NSW
2516,2257,WAGSTAFFE,NSW
2517,2258,FOUNTAINDALE,NSW
2518,2258,KANGY ANGY,NSW
2519,2258,OURIMBAH,NSW
2520,2258,PALM GROVE,NSW
2521,2258,PALMDALE,NSW
2522,2259,ALISON,NSW
20233,2259,BUSHELLS RIDGE,NSW
2523,2259,CEDAR BRUSH CREEK,NSW
2524,2259,CHAIN VALLEY BAY,NSW
2525,2259,CRANGAN BAY,NSW
2526,2259,DOORALONG,NSW
2527,2259,DURREN DURREN,NSW
2528,2259,FRAZER PARK,NSW
20234,2259,FREEMANS,NSW
2529,2259,GWANDALAN,NSW
2530,2259,HALLORAN,NSW
2531,2259,HAMLYN TERRACE,NSW
2532,2259,JILLIBY,NSW
2533,2259,KANWAL,NSW
20235,2259,KIAR,NSW
20236,2259,KINGFISHER SHORES,NSW
2534,2259,LAKE MUNMORAH,NSW
2535,2259,LEMON TREE,NSW
2536,2259,LITTLE JILLIBY,NSW
2537,2259,MANNERING PARK,NSW
2538,2259,MARDI,NSW
20237,2259,MOONEE,NSW
2539,2259,POINT WOLSTONCROFT,NSW
2540,2259,RAVENSDALE,NSW
2541,2259,ROCKY POINT,NSW
2542,2259,SOUTH TACOMA,NSW
2543,2259,SUMMERLAND POINT,NSW
2544,2259,TACOMA,NSW
20238,2259,TACOMA SOUTH,NSW
2545,2259,TUGGERAH,NSW
2546,2259,TUGGERAWONG,NSW
2547,2259,WADALBA,NSW
2548,2259,WALLARAH,NSW
2549,2259,WARNERVALE,NSW
2550,2259,WATANOBBI,NSW
2551,2259,WOONGARRAH,NSW
2552,2259,WYBUNG,NSW
2553,2259,WYEE,NSW
2554,2259,WYEE POINT,NSW
2555,2259,WYONG,NSW
2556,2259,WYONG CREEK,NSW
2557,2259,WYONGAH,NSW
2558,2259,YARRAMALONG,NSW
2559,2260,ERINA HEIGHTS,NSW
2560,2260,FORRESTERS BEACH,NSW
2561,2260,NORTH AVOCA,NSW
2562,2260,TERRIGAL,NSW
2563,2260,WAMBERAL,NSW
2564,2261,BATEAU BAY,NSW
2565,2261,BAY VILLAGE,NSW
2566,2261,BERKELEY VALE,NSW
2567,2261,BLUE BAY,NSW
2568,2261,CHITTAWAY BAY,NSW
2569,2261,CHITTAWAY POINT,NSW
2570,2261,GLENNING VALLEY,NSW
2571,2261,KILLARNEY VALE,NSW
2572,2261,LONG JETTY,NSW
20239,2261,MAGENTA,NSW
2573,2261,SHELLY BEACH,NSW
2574,2261,THE ENTRANCE,NSW
2575,2261,THE ENTRANCE NORTH,NSW
2576,2261,TOOWOON BAY,NSW
2577,2261,TUMBI UMBI,NSW
2578,2262,BLUE HAVEN,NSW
2579,2262,BUDGEWOI,NSW
20240,2262,BUDGEWOI PENINSULA,NSW
2580,2262,BUFF POINT,NSW
20241,2262,COLONGRA,NSW
2581,2262,DOYALSON,NSW
20242,2262,DOYALSON NORTH,NSW
2582,2262,HALEKULANI,NSW
2583,2262,SAN REMO,NSW
2584,2263,CANTON BEACH,NSW
2585,2263,CHARMHAVEN,NSW
2586,2263,GOROKAN,NSW
2587,2263,LAKE HAVEN,NSW
2588,2263,NORAH HEAD,NSW
2589,2263,NORAVILLE,NSW
2590,2263,TOUKLEY,NSW
2591,2264,BALCOLYN,NSW
